pca__n_components,kernel,C,threshold,accuracy,precision,recall,f1,mcc
180,sigmoid,0.01,0.7000000000000001,0.8437386569872958,1.0,0.0,0.0,0.0
180,sigmoid,0.01,0.8,0.8437386569872958,1.0,0.0,0.0,0.0
180,sigmoid,0.01,0.9,0.8437386569872958,1.0,0.0,0.0,0.0
180,sigmoid,0.1,0.1,0.15626134301270417,0.15626134301270417,1.0,0.2702849389416554,0.0
180,sigmoid,0.1,0.2,0.15626134301270417,0.15626134301270417,1.0,0.2702849389416554,0.0
180,sigmoid,0.1,0.30000000000000004,0.15626134301270417,0.1537733047351922,0.9777777777777779,0.26573948439620076,-0.035781322366606715
180,sigmoid,0.1,0.4,0.19485783424077435,0.15833880678708265,0.9555555555555555,0.2713373304418081,-0.0033054454424143536
180,sigmoid,0.1,0.5,0.6849364791288566,0.30210084033613444,0.3333333333333333,0.27076923076923076,0.09614244166339495
180,sigmoid,0.1,0.6,0.8437386569872958,0.9,0.02222222222222222,0.03636363636363636,0.03599661647706926
180,sigmoid,0.1,0.7000000000000001,0.8402903811252269,0.8,0.0,0.0,-0.011353134489128948
180,sigmoid,0.1,0.8,0.8437386569872958,1.0,0.0,0.0,0.0
180,sigmoid,0.1,0.9,0.8437386569872958,1.0,0.0,0.0,0.0
180,sigmoid,1.0,0.1,0.22220205686630368,0.16758646204089964,1.0,0.28700323268450373,0.10228626311483317
180,sigmoid,1.0,0.2,0.26049606775559586,0.17248166163016931,0.9777777777777779,0.29307860096607,0.11166200860540468
180,sigmoid,1.0,0.30000000000000004,0.3957047791893527,0.21171081126103614,0.9111111111111111,0.3375559842510802,0.1660421539974831
180,sigmoid,1.0,0.4,0.5320024198427102,0.2466892446633826,0.8,0.36541796560435075,0.21354926625106457
180,sigmoid,1.0,0.5,0.7093163944343617,0.3873015873015873,0.6,0.4543345918077376,0.29598404747333584
180,sigmoid,1.0,0.6,0.8266182698124622,0.3928571428571429,0.3555555555555555,0.3579670329670329,0.2735121099461075
180,sigmoid,1.0,0.7000000000000001,0.8367816091954022,0.5766666666666667,0.26666666666666666,0.2999410290431962,0.23958721833682878
180,sigmoid,1.0,0.8,0.8402298850574713,0.5666666666666667,0.2,0.25052790346907994,0.20218010575353212
180,sigmoid,1.0,0.9,0.8402903811252269,0.5833333333333333,0.13333333333333333,0.19743589743589743,0.16869713913769463
180,sigmoid,10.0,0.1,0.1631578947368421,0.15485648988371312,0.9777777777777779,0.26734724645172403,-0.014256289508261882
180,sigmoid,10.0,0.2,0.19425287356321838,0.16057337872417174,0.9777777777777779,0.2755745746790523,0.03184076388426995
180,sigmoid,10.0,0.30000000000000004,0.20816696914700544,0.16076413826901792,0.9555555555555555,0.27483756366815204,0.02378766352267311
180,sigmoid,10.0,0.4,0.29848759830611005,0.1747223202124428,0.9111111111111111,0.2921470795940552,0.08182197171351054
180,sigmoid,10.0,0.5,0.5875378100423473,0.2793963161021985,0.6888888888888889,0.3753925595697056,0.20633842728712343
180,sigmoid,10.0,0.6,0.8332728372655778,0.5166666666666666,0.11111111111111112,0.1641025641025641,0.12560426403317576
180,sigmoid,10.0,0.7000000000000001,0.8297640653357531,0.4333333333333333,0.06666666666666667,0.10303030303030303,0.0651468751234112
180,sigmoid,10.0,0.8,0.8228675136116153,0.26666666666666666,0.02222222222222222,0.03333333333333333,-0.0213856077993798
180,sigmoid,10.0,0.9,0.8298850574712644,0.3,0.02222222222222222,0.03636363636363636,-0.0033430407843602905
180,sigmoid,100.0,0.1,0.15626134301270417,0.15626134301270417,1.0,0.2702849389416554,0.0
180,sigmoid,100.0,0.2,0.1632183908045977,0.15736971739694064,1.0,0.27193821104268867,0.022925885736285838
180,sigmoid,100.0,0.30000000000000004,0.1840290381125227,0.1583537952386036,0.9777777777777779,0.2724843315888092,0.02293268178045488
180,sigmoid,100.0,0.4,0.2502117362371446,0.1624970677926343,0.9111111111111111,0.275399483572412,0.04423600815276879
180,sigmoid,100.0,0.5,0.5036297640653358,0.21697130661325037,0.7555555555555555,0.3335084832528887,0.15886917534361494
180,sigmoid,100.0,0.6,0.8194192377495462,0.2,0.06666666666666667,0.1,0.03593603577357241
180,sigmoid,100.0,0.7000000000000001,0.8263157894736842,0.26666666666666666,0.02222222222222222,0.03333333333333333,-0.016540264873827582
180,sigmoid,100.0,0.8,0.8298245614035087,0.26666666666666666,0.02222222222222222,0.03333333333333333,-0.011598559644089065
180,sigmoid,100.0,0.9,0.8333333333333334,0.4666666666666667,0.02222222222222222,0.03333333333333333,-2.5808396932172627e-05
