pca__n_components,n_neighbors,weights,metric,threshold,accuracy,precision,recall,f1,mcc
150,9,uniform,cosine,0.8,0.8715668481548698,0.6383333333333333,0.4222222222222222,0.49273863391510453,0.44479070775591945
150,9,uniform,cosine,0.9,0.878584392014519,0.7533333333333333,0.31111111111111106,0.4316017316017316,0.42946043401399336
150,9,uniform,euclidean,0.1,0.5035087719298246,0.22086724191987347,0.8666666666666666,0.35102161431948664,0.22932132517121304
150,9,uniform,euclidean,0.2,0.5869328493647913,0.2380502028397566,0.7777777777777778,0.36303796634387225,0.24001732438750212
150,9,uniform,euclidean,0.30000000000000004,0.6702964307320024,0.2839938556067588,0.7333333333333333,0.40579322638146176,0.2920894807328376
150,9,uniform,euclidean,0.4,0.7292196007259528,0.33336993119601815,0.711111111111111,0.44585440613026817,0.34479734272593066
150,9,uniform,euclidean,0.5,0.7777979431336963,0.3686868686868687,0.6,0.44738186462324386,0.3422760844511027
150,9,uniform,euclidean,0.6,0.8194192377495462,0.4284343434343434,0.5333333333333333,0.4694771241830066,0.37001692319662544
150,9,uniform,euclidean,0.7000000000000001,0.8471869328493649,0.5145804195804196,0.5111111111111111,0.49951107715813603,0.4190688154118519
150,9,uniform,euclidean,0.8,0.8715063520871142,0.6344444444444444,0.4444444444444445,0.5081807081807082,0.4556922690625133
150,9,uniform,euclidean,0.9,0.8749546279491833,0.7866666666666667,0.3111111111111111,0.4260406260406261,0.4305482975666347
150,11,distance,cosine,0.1,0.6182093163944343,0.25858006717703763,0.8,0.3873268053855569,0.281306298910433
150,11,distance,cosine,0.2,0.7119782214156081,0.3194729907773386,0.7777777777777778,0.4459402852049911,0.35798242930764146
150,11,distance,cosine,0.30000000000000004,0.7849969751966122,0.3920588235294118,0.7333333333333333,0.49994278878660214,0.4203499411569055
150,11,distance,cosine,0.4,0.8508771929824561,0.5287912087912088,0.6888888888888889,0.5789949181253529,0.5116574698261915
150,11,distance,cosine,0.5,0.8750151240169389,0.611111111111111,0.6,0.5832507361919126,0.5250008288463672
150,11,distance,cosine,0.6,0.8889292196007259,0.6741269841269841,0.5555555555555556,0.5952316689158794,0.5441312478661289
150,11,distance,cosine,0.7000000000000001,0.8993345432546885,0.7626190476190475,0.5555555555555556,0.6187409700722395,0.5862234088981968
150,11,distance,cosine,0.8,0.8958862673926195,0.8,0.4666666666666667,0.5734841628959276,0.5527350211771954
150,11,distance,cosine,0.9,0.8958862673926195,0.86,0.4,0.5373626373626375,0.5383909244170634
150,11,distance,euclidean,0.1,0.5902601330913491,0.25997342884534963,0.8666666666666666,0.3985740514075887,0.2973603430104353
150,11,distance,euclidean,0.2,0.6528130671506351,0.27789962161776255,0.7777777777777778,0.4046199319368656,0.30060067092492804
150,11,distance,euclidean,0.30000000000000004,0.7083484573502723,0.3076650717703349,0.711111111111111,0.42417999457847655,0.31756681332415626
150,11,distance,euclidean,0.4,0.7916515426497277,0.40905179615705933,0.711111111111111,0.5084232860227216,0.42338559125826325
150,11,distance,euclidean,0.5,0.8437386569872958,0.4987745587745588,0.6666666666666667,0.5625625823451911,0.48392777644146934
150,11,distance,euclidean,0.6,0.8715668481548698,0.5964102564102565,0.5777777777777777,0.5694144452039189,0.506651107812938
150,11,distance,euclidean,0.7000000000000001,0.8750151240169389,0.6990909090909091,0.5111111111111111,0.559672711189739,0.5153739981158842
150,11,distance,euclidean,0.8,0.8888687235329703,0.7442857142857143,0.5111111111111111,0.5817779743476338,0.5467338152788406
150,11,distance,euclidean,0.9,0.8958257713248639,0.86,0.42222222222222217,0.5477698771816419,0.5479179686989316
150,11,uniform,cosine,0.1,0.4895341802782819,0.20534022580966207,0.8222222222222222,0.3265904548968666,0.19349307437510163
150,11,uniform,cosine,0.2,0.569449485783424,0.22567329138786243,0.7555555555555555,0.3440316421167485,0.21534516223490563
150,11,uniform,cosine,0.30000000000000004,0.6321234119782215,0.25502164502164504,0.7333333333333333,0.3701361701361702,0.2577483829951336
150,11,uniform,cosine,0.4,0.74670296430732,0.34934343434343434,0.6888888888888889,0.4507307805089654,0.35275343718862867
150,11,uniform,cosine,0.5,0.8021173623714459,0.4049248120300752,0.6222222222222221,0.4764436090225564,0.3866379142934636
150,11,uniform,cosine,0.6,0.8264972776769509,0.46347662141779794,0.5555555555555556,0.48284264754852996,0.3996339879573679
150,11,uniform,cosine,0.7000000000000001,0.8612220205686629,0.5715584415584416,0.5555555555555556,0.5356486534060905,0.4736570283271984
150,11,uniform,cosine,0.8,0.8819721718088325,0.6748917748917749,0.5111111111111111,0.5579487179487179,0.5132493386540936
150,11,uniform,cosine,0.9,0.8716273442226254,0.6742857142857143,0.3555555555555555,0.4604395604395604,0.42487772374343713
150,11,uniform,euclidean,0.1,0.5556563823351481,0.24303284950343773,0.8666666666666666,0.3783147085472667,0.26927350117890925
150,11,uniform,euclidean,0.2,0.5972776769509982,0.24287808965228322,0.7777777777777778,0.3679322179322179,0.24916392206177598
150,11,uniform,euclidean,0.30000000000000004,0.6632788868723533,0.2714085914085914,0.711111111111111,0.3899643937784355,0.27027991906182564
150,11,uniform,euclidean,0.4,0.7499697519661221,0.3527272727272727,0.711111111111111,0.46608676307007785,0.3670770920212898
150,11,uniform,euclidean,0.5,0.7881427707199032,0.38218671679197996,0.6444444444444445,0.47567549308052737,0.37656984184441067
150,11,uniform,euclidean,0.6,0.8333333333333334,0.46007326007326005,0.5555555555555556,0.49105704099821745,0.4049305524042162
150,11,uniform,euclidean,0.7000000000000001,0.8541439806412583,0.5716666666666667,0.5111111111111111,0.5125450504088275,0.4471260196230077
150,11,uniform,euclidean,0.8,0.8645493042952207,0.6083333333333333,0.4444444444444445,0.5018845756926252,0.44025467185317135
150,11,uniform,euclidean,0.9,0.8749546279491833,0.6950000000000001,0.37777777777777777,0.480284421460892,0.44707152098969544
180,3,distance,cosine,0.1,0.8231699939503934,0.4758730158730159,0.6444444444444445,0.5239935587761674,0.44507441778650075
180,3,distance,cosine,0.2,0.8301270417422867,0.4904481792717087,0.6222222222222222,0.5279821627647714,0.4471758997564578
180,3,distance,cosine,0.30000000000000004,0.8474894131881427,0.5255555555555556,0.5777777777777777,0.5338763575605681,0.4562238417863077
180,3,distance,cosine,0.4,0.8750756200846945,0.6051948051948052,0.5777777777777777,0.5804511278195489,0.5148946453327656
180,3,distance,cosine,0.5,0.8716273442226254,0.5942857142857143,0.5555555555555556,0.5646616541353383,0.49662048535080183
180,3,distance,cosine,0.6,0.8820326678765881,0.6444444444444445,0.5555555555555556,0.587702589807853,0.5275079952079993
180,3,distance,cosine,0.7000000000000001,0.8924379915305505,0.7198412698412698,0.5111111111111111,0.5813474107591755,0.5424799463459014
180,3,distance,cosine,0.8,0.8924379915305505,0.7357142857142857,0.4888888888888888,0.5757918552036199,0.5387598395884245
180,3,distance,cosine,0.9,0.8924379915305505,0.7357142857142857,0.4888888888888888,0.5757918552036199,0.5387598395884245
180,3,distance,euclidean,0.1,0.757047791893527,0.3595652173913043,0.6666666666666666,0.45675395385014256,0.35513649227006383
180,3,distance,euclidean,0.2,0.7986690865093768,0.4129092785439535,0.6666666666666666,0.5009523809523809,0.4097029408179453
180,3,distance,euclidean,0.30000000000000004,0.8125831820931639,0.4299509803921569,0.6444444444444445,0.5083400809716598,0.41749737295929973
180,3,distance,euclidean,0.4,0.840411373260738,0.48888888888888893,0.5777777777777777,0.5191994478951001,0.4345581625736975
180,3,distance,euclidean,0.5,0.843859649122807,0.5,0.5777777777777777,0.5244282060650347,0.442267913140591
180,3,distance,euclidean,0.6,0.8473079249848758,0.5076923076923077,0.5777777777777777,0.5299618029029793,0.44862179824286164
180,3,distance,euclidean,0.7000000000000001,0.8784633998790078,0.6527777777777778,0.5111111111111111,0.5610658622423328,0.5045853796233286
180,3,distance,euclidean,0.8,0.8784633998790078,0.6527777777777778,0.5111111111111111,0.5610658622423328,0.5045853796233286
180,3,distance,euclidean,0.9,0.8784633998790078,0.6527777777777778,0.5111111111111111,0.5610658622423328,0.5045853796233286
180,3,uniform,cosine,0.1,0.7712038717483363,0.39087111718690665,0.6444444444444445,0.46461749667920776,0.36834504767806553
180,3,uniform,cosine,0.2,0.7712038717483363,0.39087111718690665,0.6444444444444445,0.46461749667920776,0.36834504767806553
180,3,uniform,cosine,0.30000000000000004,0.7712038717483363,0.39087111718690665,0.6444444444444445,0.46461749667920776,0.36834504767806553
180,3,uniform,cosine,0.4,0.8473684210526315,0.502991452991453,0.6,0.5368542568542568,0.4568051141463177
180,3,uniform,cosine,0.5,0.8473684210526315,0.502991452991453,0.6,0.5368542568542568,0.4568051141463177
180,3,uniform,cosine,0.6,0.8473684210526315,0.502991452991453,0.6,0.5368542568542568,0.4568051141463177
180,3,uniform,cosine,0.7000000000000001,0.8924379915305505,0.7357142857142857,0.4888888888888888,0.5757918552036199,0.5387598395884245
180,3,uniform,cosine,0.8,0.8924379915305505,0.7357142857142857,0.4888888888888888,0.5757918552036199,0.5387598395884245
180,3,uniform,cosine,0.9,0.8924379915305505,0.7357142857142857,0.4888888888888888,0.5757918552036199,0.5387598395884245
180,3,uniform,euclidean,0.1,0.732788868723533,0.32733333333333337,0.6666666666666666,0.43261982454151077,0.3226589432200745
180,3,uniform,euclidean,0.2,0.732788868723533,0.32733333333333337,0.6666666666666666,0.43261982454151077,0.3226589432200745
180,3,uniform,euclidean,0.30000000000000004,0.732788868723533,0.32733333333333337,0.6666666666666666,0.43261982454151077,0.3226589432200745
180,3,uniform,euclidean,0.4,0.7988505747126438,0.3988383838383839,0.6,0.47095860566448805,0.37161281574739874
180,3,uniform,euclidean,0.5,0.7988505747126438,0.3988383838383839,0.6,0.47095860566448805,0.37161281574739874
180,3,uniform,euclidean,0.6,0.7988505747126438,0.3988383838383839,0.6,0.47095860566448805,0.37161281574739874
180,3,uniform,euclidean,0.7000000000000001,0.8784633998790078,0.6527777777777778,0.5111111111111111,0.5610658622423328,0.5045853796233286
180,3,uniform,euclidean,0.8,0.8784633998790078,0.6527777777777778,0.5111111111111111,0.5610658622423328,0.5045853796233286
180,3,uniform,euclidean,0.9,0.8784633998790078,0.6527777777777778,0.5111111111111111,0.5610658622423328,0.5045853796233286
180,5,distance,cosine,0.1,0.7813672111312765,0.39153069153069153,0.6888888888888889,0.4897577929835994,0.39768725651991954
180,5,distance,cosine,0.2,0.8196007259528131,0.44793650793650797,0.6666666666666666,0.5244708994708994,0.4412115916479268
180,5,distance,cosine,0.30000000000000004,0.8369630973986691,0.4924242424242424,0.6444444444444445,0.5446666666666667,0.4648435187525751
180,5,distance,cosine,0.4,0.864670296430732,0.5722727272727273,0.5777777777777777,0.5633613445378151,0.4916302683006517
180,5,distance,cosine,0.5,0.8715668481548698,0.5904473304473304,0.5555555555555556,0.5619715956558061,0.494554911096762
180,5,distance,cosine,0.6,0.8819721718088325,0.6298412698412699,0.5555555555555556,0.5827559093812964,0.5211104491420079
180,5,distance,cosine,0.7000000000000001,0.8888687235329703,0.6898412698412699,0.5111111111111111,0.5747540041657688,0.528417866117346
180,5,distance,cosine,0.8,0.8889292196007259,0.7142857142857142,0.4888888888888888,0.5669683257918552,0.5264803889156351
180,5,distance,cosine,0.9,0.8924379915305505,0.8,0.4222222222222222,0.54,0.5251425284231385
