n_neighbors,weights,metric,fold,threshold,accuracy,precision,recall,f1,mcc
11,distance,cosine,3,0.1,0.7333333333333333,0.3333333333333333,0.7777777777777778,0.4666666666666667,0.37675904400756577
11,distance,cosine,3,0.2,0.8666666666666667,0.5454545454545454,0.6666666666666666,0.6,0.5247346970015024
11,distance,cosine,3,0.30000000000000004,0.8833333333333333,0.6,0.6666666666666666,0.631578947368421,0.5636018619766345
11,distance,cosine,3,0.4,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
11,distance,cosine,3,0.5,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
11,distance,cosine,3,0.6,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
11,distance,cosine,3,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
11,distance,cosine,3,0.8,0.85,1.0,0.0,0.0,0.0
11,distance,cosine,3,0.9,0.85,1.0,0.0,0.0,0.0
11,distance,cosine,4,0.1,0.7833333333333333,0.4090909090909091,1.0,0.5806451612903226,0.5520985729238927
11,distance,cosine,4,0.2,0.95,0.8,0.8888888888888888,0.8421052631578947,0.8140915784106943
11,distance,cosine,4,0.30000000000000004,0.9333333333333333,1.0,0.5555555555555556,0.7142857142857143,0.7177405625652734
11,distance,cosine,4,0.4,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
11,distance,cosine,4,0.5,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
11,distance,cosine,4,0.6,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
11,distance,cosine,4,0.7000000000000001,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
11,distance,cosine,4,0.8,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
11,distance,cosine,4,0.9,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
11,distance,cosine,5,0.1,0.8,0.4117647058823529,0.7777777777777778,0.5384615384615384,0.46094194507635605
11,distance,cosine,5,0.2,0.8833333333333333,0.75,0.3333333333333333,0.46153846153846156,0.44908871313907184
11,distance,cosine,5,0.30000000000000004,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
11,distance,cosine,5,0.4,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
11,distance,cosine,5,0.5,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
11,distance,cosine,5,0.6,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
11,distance,cosine,5,0.7000000000000001,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
11,distance,cosine,5,0.8,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
11,distance,cosine,5,0.9,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
11,distance,euclidean,1,0.1,0.7868852459016393,0.4,0.6,0.48,0.364119650945405
11,distance,euclidean,1,0.2,0.8032786885245902,0.375,0.3,0.3333333333333333,0.22149769358819713
11,distance,euclidean,1,0.30000000000000004,0.8852459016393442,1.0,0.3,0.46153846153846156,0.51360792775061
11,distance,euclidean,1,0.4,0.8688524590163934,1.0,0.2,0.3333333333333333,0.4157900382791817
11,distance,euclidean,1,0.5,0.8524590163934426,1.0,0.1,0.18181818181818182,0.291547594742265
11,distance,euclidean,1,0.6,0.8524590163934426,1.0,0.1,0.18181818181818182,0.291547594742265
11,distance,euclidean,1,0.7000000000000001,0.8524590163934426,1.0,0.1,0.18181818181818182,0.291547594742265
11,distance,euclidean,1,0.8,0.8524590163934426,1.0,0.1,0.18181818181818182,0.291547594742265
11,distance,euclidean,1,0.9,0.8360655737704918,1.0,0.0,0.0,0.0
11,distance,euclidean,2,0.1,0.7,0.25,0.4,0.3076923076923077,0.13483997249264842
11,distance,euclidean,2,0.2,0.7666666666666667,0.3333333333333333,0.4,0.36363636363636365,0.223606797749979
11,distance,euclidean,2,0.30000000000000004,0.7833333333333333,0.2857142857142857,0.2,0.23529411764705882,0.11609086505314302
11,distance,euclidean,2,0.4,0.8666666666666667,1.0,0.2,0.3333333333333333,0.41522739926869984
11,distance,euclidean,2,0.5,0.85,1.0,0.1,0.18181818181818182,0.291111254869791
11,distance,euclidean,2,0.6,0.85,1.0,0.1,0.18181818181818182,0.291111254869791
11,distance,euclidean,2,0.7000000000000001,0.85,1.0,0.1,0.18181818181818182,0.291111254869791
11,distance,euclidean,2,0.8,0.8333333333333334,1.0,0.0,0.0,0.0
11,distance,euclidean,2,0.9,0.8333333333333334,1.0,0.0,0.0,0.0
11,distance,euclidean,3,0.1,0.7666666666666667,0.35294117647058826,0.6666666666666666,0.46153846153846156,0.35735948550863555
11,distance,euclidean,3,0.2,0.85,0.5,0.5555555555555556,0.5263157894736842,0.4383570037596047
11,distance,euclidean,3,0.30000000000000004,0.8666666666666667,0.5714285714285714,0.4444444444444444,0.5,0.42892362604926076
11,distance,euclidean,3,0.4,0.8666666666666667,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.33195449253833836
11,distance,euclidean,3,0.5,0.85,0.5,0.1111111111111111,0.18181818181818182,0.18201783862232032
11,distance,euclidean,3,0.6,0.85,1.0,0.0,0.0,0.0
11,distance,euclidean,3,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
11,distance,euclidean,3,0.8,0.85,1.0,0.0,0.0,0.0
11,distance,euclidean,3,0.9,0.85,1.0,0.0,0.0,0.0
11,distance,euclidean,4,0.1,0.8,0.4,0.6666666666666666,0.5,0.40422604172722165
11,distance,euclidean,4,0.2,0.8666666666666667,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.477124183006536
11,distance,euclidean,4,0.30000000000000004,0.85,0.5,0.2222222222222222,0.3076923076923077,0.2619684159977919
11,distance,euclidean,4,0.4,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
11,distance,euclidean,4,0.5,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
11,distance,euclidean,4,0.6,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
11,distance,euclidean,4,0.7000000000000001,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
11,distance,euclidean,4,0.8,0.85,1.0,0.0,0.0,0.0
11,distance,euclidean,4,0.9,0.85,1.0,0.0,0.0,0.0
11,distance,euclidean,5,0.1,0.85,0.5,0.5555555555555556,0.5263157894736842,0.4383570037596047
11,distance,euclidean,5,0.2,0.8833333333333333,0.6666666666666666,0.4444444444444444,0.5333333333333333,0.48231869560964785
11,distance,euclidean,5,0.30000000000000004,0.8833333333333333,0.75,0.3333333333333333,0.46153846153846156,0.44908871313907184
11,distance,euclidean,5,0.4,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
11,distance,euclidean,5,0.5,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
11,distance,euclidean,5,0.6,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
11,distance,euclidean,5,0.7000000000000001,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
11,distance,euclidean,5,0.8,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
11,distance,euclidean,5,0.9,0.85,1.0,0.0,0.0,0.0
15,uniform,cosine,1,0.1,0.5737704918032787,0.25,0.8,0.38095238095238093,0.2442025561662569
15,uniform,cosine,1,0.2,0.6885245901639344,0.15384615384615385,0.2,0.17391304347826086,-0.0141811876603839
15,uniform,cosine,1,0.30000000000000004,0.8360655737704918,0.5,0.2,0.2857142857142857,0.24047024221824384
15,uniform,cosine,1,0.4,0.8524590163934426,0.6666666666666666,0.2,0.3076923076923077,0.3088361395624583
15,uniform,cosine,1,0.5,0.8360655737704918,1.0,0.0,0.0,0.0
15,uniform,cosine,1,0.6,0.8360655737704918,1.0,0.0,0.0,0.0
15,uniform,cosine,1,0.7000000000000001,0.8360655737704918,1.0,0.0,0.0,0.0
15,uniform,cosine,1,0.8,0.8360655737704918,1.0,0.0,0.0,0.0
15,uniform,cosine,1,0.9,0.8360655737704918,1.0,0.0,0.0,0.0
15,uniform,cosine,2,0.1,0.5333333333333333,0.23529411764705882,0.8,0.36363636363636365,0.21057989315866538
15,uniform,cosine,2,0.2,0.7,0.3181818181818182,0.7,0.4375,0.309344112444873
15,uniform,cosine,2,0.30000000000000004,0.8833333333333333,0.8,0.4,0.5333333333333333,0.512391895472064
15,uniform,cosine,2,0.4,0.8666666666666667,1.0,0.2,0.3333333333333333,0.41522739926869984
15,uniform,cosine,2,0.5,0.85,1.0,0.1,0.18181818181818182,0.291111254869791
15,uniform,cosine,2,0.6,0.85,1.0,0.1,0.18181818181818182,0.291111254869791
15,uniform,cosine,2,0.7000000000000001,0.8333333333333334,1.0,0.0,0.0,0.0
15,uniform,cosine,2,0.8,0.8333333333333334,1.0,0.0,0.0,0.0
15,uniform,cosine,2,0.9,0.8333333333333334,1.0,0.0,0.0,0.0
15,uniform,cosine,3,0.1,0.55,0.2,0.6666666666666666,0.3076923076923077,0.14002800840280097
15,uniform,cosine,3,0.2,0.8,0.4,0.6666666666666666,0.5,0.40422604172722165
15,uniform,cosine,3,0.30000000000000004,0.8666666666666667,0.6,0.3333333333333333,0.42857142857142855,0.3799802978286742
15,uniform,cosine,3,0.4,0.8666666666666667,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.33195449253833836
15,uniform,cosine,3,0.5,0.85,1.0,0.0,0.0,0.0
15,uniform,cosine,3,0.6,0.85,1.0,0.0,0.0,0.0
15,uniform,cosine,3,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
15,uniform,cosine,3,0.8,0.85,1.0,0.0,0.0,0.0
15,uniform,cosine,3,0.9,0.85,1.0,0.0,0.0,0.0
15,uniform,cosine,4,0.1,0.6333333333333333,0.2903225806451613,1.0,0.45,0.4063070132231382
15,uniform,cosine,4,0.2,0.8666666666666667,0.5333333333333333,0.8888888888888888,0.6666666666666666,0.6198132639817399
15,uniform,cosine,4,0.30000000000000004,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
15,uniform,cosine,4,0.4,0.85,1.0,0.0,0.0,0.0
15,uniform,cosine,4,0.5,0.85,1.0,0.0,0.0,0.0
15,uniform,cosine,4,0.6,0.85,1.0,0.0,0.0,0.0
15,uniform,cosine,4,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
15,uniform,cosine,4,0.8,0.85,1.0,0.0,0.0,0.0
15,uniform,cosine,4,0.9,0.85,1.0,0.0,0.0,0.0
15,uniform,cosine,5,0.1,0.6833333333333333,0.3076923076923077,0.8888888888888888,0.45714285714285713,0.38619142976521015
15,uniform,cosine,5,0.2,0.8,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.21568627450980393
15,uniform,cosine,5,0.30000000000000004,0.8833333333333333,0.75,0.3333333333333333,0.46153846153846156,0.44908871313907184
15,uniform,cosine,5,0.4,0.8666666666666667,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.33195449253833836
15,uniform,cosine,5,0.5,0.85,1.0,0.0,0.0,0.0
15,uniform,cosine,5,0.6,0.85,1.0,0.0,0.0,0.0
15,uniform,cosine,5,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
15,uniform,cosine,5,0.8,0.85,1.0,0.0,0.0,0.0
15,uniform,cosine,5,0.9,0.85,1.0,0.0,0.0,0.0
15,uniform,euclidean,1,0.1,0.7049180327868853,0.3181818181818182,0.7,0.4375,0.31292597458460425
15,uniform,euclidean,1,0.2,0.819672131147541,0.46153846153846156,0.6,0.5217391304347826,0.41834503598132505
15,uniform,euclidean,1,0.30000000000000004,0.8524590163934426,0.6666666666666666,0.2,0.3076923076923077,0.3088361395624583
15,uniform,euclidean,1,0.4,0.8524590163934426,0.6666666666666666,0.2,0.3076923076923077,0.3088361395624583
15,uniform,euclidean,1,0.5,0.8360655737704918,1.0,0.0,0.0,0.0
15,uniform,euclidean,1,0.6,0.8360655737704918,1.0,0.0,0.0,0.0
15,uniform,euclidean,1,0.7000000000000001,0.8360655737704918,1.0,0.0,0.0,0.0
15,uniform,euclidean,1,0.8,0.8360655737704918,1.0,0.0,0.0,0.0
15,uniform,euclidean,1,0.9,0.8360655737704918,1.0,0.0,0.0,0.0
15,uniform,euclidean,2,0.1,0.6,0.15,0.3,0.2,-0.03162277660168379
15,uniform,euclidean,2,0.2,0.7,0.16666666666666666,0.2,0.18181818181818182,0.0
15,uniform,euclidean,2,0.30000000000000004,0.8,0.25,0.1,0.14285714285714285,0.05976143046671968
15,uniform,euclidean,2,0.4,0.8333333333333334,1.0,0.0,0.0,0.0
15,uniform,euclidean,2,0.5,0.8333333333333334,1.0,0.0,0.0,0.0
15,uniform,euclidean,2,0.6,0.8333333333333334,1.0,0.0,0.0,0.0
15,uniform,euclidean,2,0.7000000000000001,0.8333333333333334,1.0,0.0,0.0,0.0
15,uniform,euclidean,2,0.8,0.8333333333333334,1.0,0.0,0.0,0.0
15,uniform,euclidean,2,0.9,0.8333333333333334,1.0,0.0,0.0,0.0
15,uniform,euclidean,3,0.1,0.7166666666666667,0.3181818181818182,0.7777777777777778,0.45161290322580644,0.35837977540673743
15,uniform,euclidean,3,0.2,0.8,0.4117647058823529,0.7777777777777778,0.5384615384615384,0.46094194507635605
15,uniform,euclidean,3,0.30000000000000004,0.85,0.5,0.3333333333333333,0.4,0.32673201960653564
15,uniform,euclidean,3,0.4,0.85,0.5,0.2222222222222222,0.3076923076923077,0.2619684159977919
15,uniform,euclidean,3,0.5,0.85,1.0,0.0,0.0,0.0
15,uniform,euclidean,3,0.6,0.85,1.0,0.0,0.0,0.0
15,uniform,euclidean,3,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
15,uniform,euclidean,3,0.8,0.85,1.0,0.0,0.0,0.0
15,uniform,euclidean,3,0.9,0.85,1.0,0.0,0.0,0.0
15,uniform,euclidean,4,0.1,0.7,0.2857142857142857,0.6666666666666666,0.4,0.2788995520575487
15,uniform,euclidean,4,0.2,0.8166666666666667,0.4166666666666667,0.5555555555555556,0.47619047619047616,0.37340802240746923
15,uniform,euclidean,4,0.30000000000000004,0.8333333333333334,0.4,0.2222222222222222,0.2857142857142857,0.21110016546037455
15,uniform,euclidean,4,0.4,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
15,uniform,euclidean,4,0.5,0.85,1.0,0.0,0.0,0.0
15,uniform,euclidean,4,0.6,0.85,1.0,0.0,0.0,0.0
15,uniform,euclidean,4,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
15,uniform,euclidean,4,0.8,0.85,1.0,0.0,0.0,0.0
15,uniform,euclidean,4,0.9,0.85,1.0,0.0,0.0,0.0
15,uniform,euclidean,5,0.1,0.7833333333333333,0.375,0.6666666666666666,0.48,0.3799802978286742
15,uniform,euclidean,5,0.2,0.8333333333333334,0.45454545454545453,0.5555555555555556,0.5,0.4041060310241455
15,uniform,euclidean,5,0.30000000000000004,0.8666666666666667,0.6,0.3333333333333333,0.42857142857142855,0.3799802978286742
15,uniform,euclidean,5,0.4,0.8666666666666667,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.33195449253833836
15,uniform,euclidean,5,0.5,0.85,1.0,0.0,0.0,0.0
15,uniform,euclidean,5,0.6,0.85,1.0,0.0,0.0,0.0
15,uniform,euclidean,5,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
15,uniform,euclidean,5,0.8,0.85,1.0,0.0,0.0,0.0
15,uniform,euclidean,5,0.9,0.85,1.0,0.0,0.0,0.0
15,distance,cosine,1,0.1,0.6229508196721312,0.25925925925925924,0.7,0.3783783783783784,0.22945272710291958
15,distance,cosine,1,0.2,0.8032786885245902,0.3333333333333333,0.2,0.25,0.151129634319607
15,distance,cosine,1,0.30000000000000004,0.8524590163934426,0.6666666666666666,0.2,0.3076923076923077,0.3088361395624583
15,distance,cosine,1,0.4,0.8688524590163934,1.0,0.2,0.3333333333333333,0.4157900382791817
15,distance,cosine,1,0.5,0.8688524590163934,1.0,0.2,0.3333333333333333,0.4157900382791817
15,distance,cosine,1,0.6,0.8524590163934426,1.0,0.1,0.18181818181818182,0.291547594742265
15,distance,cosine,1,0.7000000000000001,0.8524590163934426,1.0,0.1,0.18181818181818182,0.291547594742265
15,distance,cosine,1,0.8,0.8524590163934426,1.0,0.1,0.18181818181818182,0.291547594742265
15,distance,cosine,1,0.9,0.8524590163934426,1.0,0.1,0.18181818181818182,0.291547594742265
15,distance,cosine,2,0.1,0.7,0.34615384615384615,0.9,0.5,0.42115978631733075
15,distance,cosine,2,0.2,0.8,0.4444444444444444,0.8,0.5714285714285714,0.48795003647426655
15,distance,cosine,2,0.30000000000000004,0.9,0.8333333333333334,0.5,0.625,0.5962847939999439
15,distance,cosine,2,0.4,0.8833333333333333,0.8,0.4,0.5333333333333333,0.512391895472064
15,distance,cosine,2,0.5,0.8833333333333333,1.0,0.3,0.46153846153846156,0.5129891760425771
15,distance,cosine,2,0.6,0.8666666666666667,1.0,0.2,0.3333333333333333,0.41522739926869984
15,distance,cosine,2,0.7000000000000001,0.85,1.0,0.1,0.18181818181818182,0.291111254869791
15,distance,cosine,2,0.8,0.85,1.0,0.1,0.18181818181818182,0.291111254869791
15,distance,cosine,2,0.9,0.85,1.0,0.1,0.18181818181818182,0.291111254869791
15,distance,cosine,3,0.1,0.6166666666666667,0.23076923076923078,0.6666666666666666,0.34285714285714286,0.19780536646510763
15,distance,cosine,3,0.2,0.8666666666666667,0.5454545454545454,0.6666666666666666,0.6,0.5247346970015024
15,distance,cosine,3,0.30000000000000004,0.8833333333333333,0.625,0.5555555555555556,0.5882352941176471,0.5217732845620352
15,distance,cosine,3,0.4,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
15,distance,cosine,3,0.5,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
15,distance,cosine,3,0.6,0.85,1.0,0.0,0.0,0.0
15,distance,cosine,3,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
15,distance,cosine,3,0.8,0.85,1.0,0.0,0.0,0.0
15,distance,cosine,3,0.9,0.85,1.0,0.0,0.0,0.0
15,distance,cosine,4,0.1,0.7333333333333333,0.36,1.0,0.5294117647058824,0.4970501217477084
15,distance,cosine,4,0.2,0.9,0.6363636363636364,0.7777777777777778,0.7,0.6453633629788592
15,distance,cosine,4,0.30000000000000004,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
15,distance,cosine,4,0.4,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
15,distance,cosine,4,0.5,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
15,distance,cosine,4,0.6,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
15,distance,cosine,4,0.7000000000000001,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
15,distance,cosine,4,0.8,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
15,distance,cosine,4,0.9,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
15,distance,cosine,5,0.1,0.8,0.42105263157894735,0.8888888888888888,0.5714285714285714,0.5167534774045314
15,distance,cosine,5,0.2,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
15,distance,cosine,5,0.30000000000000004,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
15,distance,cosine,5,0.4,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
15,distance,cosine,5,0.5,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
15,distance,cosine,5,0.6,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
15,distance,cosine,5,0.7000000000000001,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
15,distance,cosine,5,0.8,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
15,distance,cosine,5,0.9,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
15,distance,euclidean,1,0.1,0.7540983606557377,0.3684210526315789,0.7,0.4827586206896552,0.371502561269277
15,distance,euclidean,1,0.2,0.8360655737704918,0.5,0.5,0.5,0.4019607843137255
15,distance,euclidean,1,0.30000000000000004,0.8688524590163934,1.0,0.2,0.3333333333333333,0.4157900382791817
15,distance,euclidean,1,0.4,0.8688524590163934,1.0,0.2,0.3333333333333333,0.4157900382791817
15,distance,euclidean,1,0.5,0.8524590163934426,1.0,0.1,0.18181818181818182,0.291547594742265
15,distance,euclidean,1,0.6,0.8524590163934426,1.0,0.1,0.18181818181818182,0.291547594742265
15,distance,euclidean,1,0.7000000000000001,0.8524590163934426,1.0,0.1,0.18181818181818182,0.291547594742265
15,distance,euclidean,1,0.8,0.8524590163934426,1.0,0.1,0.18181818181818182,0.291547594742265
15,distance,euclidean,1,0.9,0.8360655737704918,1.0,0.0,0.0,0.0
15,distance,euclidean,2,0.1,0.6833333333333333,0.23529411764705882,0.4,0.2962962962962963,0.11578554637629863
15,distance,euclidean,2,0.2,0.7833333333333333,0.3333333333333333,0.3,0.3157894736842105,0.18786728732554486
15,distance,euclidean,2,0.30000000000000004,0.8166666666666667,0.4,0.2,0.26666666666666666,0.18877596148970777
15,distance,euclidean,2,0.4,0.85,1.0,0.1,0.18181818181818182,0.291111254869791
15,distance,euclidean,2,0.5,0.85,1.0,0.1,0.18181818181818182,0.291111254869791
15,distance,euclidean,2,0.6,0.85,1.0,0.1,0.18181818181818182,0.291111254869791
15,distance,euclidean,2,0.7000000000000001,0.8333333333333334,1.0,0.0,0.0,0.0
15,distance,euclidean,2,0.8,0.8333333333333334,1.0,0.0,0.0,0.0
15,distance,euclidean,2,0.9,0.8333333333333334,1.0,0.0,0.0,0.0
15,distance,euclidean,3,0.1,0.7333333333333333,0.3333333333333333,0.7777777777777778,0.4666666666666667,0.37675904400756577
15,distance,euclidean,3,0.2,0.8333333333333334,0.46153846153846156,0.6666666666666666,0.5454545454545454,0.4588590754276736
15,distance,euclidean,3,0.30000000000000004,0.85,0.5,0.3333333333333333,0.4,0.32673201960653564
15,distance,euclidean,3,0.4,0.8666666666666667,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.33195449253833836
15,distance,euclidean,3,0.5,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
15,distance,euclidean,3,0.6,0.85,1.0,0.0,0.0,0.0
15,distance,euclidean,3,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
15,distance,euclidean,3,0.8,0.85,1.0,0.0,0.0,0.0
15,distance,euclidean,3,0.9,0.85,1.0,0.0,0.0,0.0
15,distance,euclidean,4,0.1,0.8,0.4117647058823529,0.7777777777777778,0.5384615384615384,0.46094194507635605
15,distance,euclidean,4,0.2,0.8666666666666667,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.477124183006536
15,distance,euclidean,4,0.30000000000000004,0.8666666666666667,0.6,0.3333333333333333,0.42857142857142855,0.3799802978286742
15,distance,euclidean,4,0.4,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
15,distance,euclidean,4,0.5,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
15,distance,euclidean,4,0.6,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
15,distance,euclidean,4,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
15,distance,euclidean,4,0.8,0.85,1.0,0.0,0.0,0.0
15,distance,euclidean,4,0.9,0.85,1.0,0.0,0.0,0.0
15,distance,euclidean,5,0.1,0.8166666666666667,0.42857142857142855,0.6666666666666666,0.5217391304347826,0.43039436929001634
15,distance,euclidean,5,0.2,0.9,0.7142857142857143,0.5555555555555556,0.625,0.5743214653879932
15,distance,euclidean,5,0.30000000000000004,0.8833333333333333,0.75,0.3333333333333333,0.46153846153846156,0.44908871313907184
15,distance,euclidean,5,0.4,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
15,distance,euclidean,5,0.5,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
15,distance,euclidean,5,0.6,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
15,distance,euclidean,5,0.7000000000000001,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
15,distance,euclidean,5,0.8,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
15,distance,euclidean,5,0.9,0.85,1.0,0.0,0.0,0.0
20,uniform,cosine,1,0.1,0.47540983606557374,0.21052631578947367,0.8,0.3333333333333333,0.1617643999556573
20,uniform,cosine,1,0.2,0.6885245901639344,0.15384615384615385,0.2,0.17391304347826086,-0.0141811876603839
20,uniform,cosine,1,0.30000000000000004,0.8524590163934426,0.6666666666666666,0.2,0.3076923076923077,0.3088361395624583
20,uniform,cosine,1,0.4,0.8524590163934426,1.0,0.1,0.18181818181818182,0.291547594742265
20,uniform,cosine,1,0.5,0.8360655737704918,1.0,0.0,0.0,0.0
20,uniform,cosine,1,0.6,0.8360655737704918,1.0,0.0,0.0,0.0
20,uniform,cosine,1,0.7000000000000001,0.8360655737704918,1.0,0.0,0.0,0.0
20,uniform,cosine,1,0.8,0.8360655737704918,1.0,0.0,0.0,0.0
20,uniform,cosine,1,0.9,0.8360655737704918,1.0,0.0,0.0,0.0
20,uniform,cosine,2,0.1,0.4,0.19047619047619047,0.8,0.3076923076923077,0.09759000729485331
20,uniform,cosine,2,0.2,0.7,0.3333333333333333,0.8,0.47058823529411764,0.3651483716701107
20,uniform,cosine,2,0.30000000000000004,0.8833333333333333,1.0,0.3,0.46153846153846156,0.5129891760425771
20,uniform,cosine,2,0.4,0.85,1.0,0.1,0.18181818181818182,0.291111254869791
20,uniform,cosine,2,0.5,0.85,1.0,0.1,0.18181818181818182,0.291111254869791
20,uniform,cosine,2,0.6,0.8333333333333334,1.0,0.0,0.0,0.0
20,uniform,cosine,2,0.7000000000000001,0.8333333333333334,1.0,0.0,0.0,0.0
20,uniform,cosine,2,0.8,0.8333333333333334,1.0,0.0,0.0,0.0
20,uniform,cosine,2,0.9,0.8333333333333334,1.0,0.0,0.0,0.0
20,uniform,cosine,3,0.1,0.36666666666666664,0.17777777777777778,0.8888888888888888,0.2962962962962963,0.1347420139090739
20,uniform,cosine,3,0.2,0.7833333333333333,0.375,0.6666666666666666,0.48,0.3799802978286742
20,uniform,cosine,3,0.30000000000000004,0.85,0.5,0.1111111111111111,0.18181818181818182,0.18201783862232032
20,uniform,cosine,3,0.4,0.85,1.0,0.0,0.0,0.0
20,uniform,cosine,3,0.5,0.85,1.0,0.0,0.0,0.0
20,uniform,cosine,3,0.6,0.85,1.0,0.0,0.0,0.0
20,uniform,cosine,3,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
20,uniform,cosine,3,0.8,0.85,1.0,0.0,0.0,0.0
20,uniform,cosine,3,0.9,0.85,1.0,0.0,0.0,0.0
20,uniform,cosine,4,0.1,0.55,0.25,1.0,0.4,0.3429971702850177
20,uniform,cosine,4,0.2,0.8666666666666667,0.5384615384615384,0.7777777777777778,0.6363636363636364,0.5721576125703091
20,uniform,cosine,4,0.30000000000000004,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
20,uniform,cosine,4,0.4,0.85,1.0,0.0,0.0,0.0
20,uniform,cosine,4,0.5,0.85,1.0,0.0,0.0,0.0
20,uniform,cosine,4,0.6,0.85,1.0,0.0,0.0,0.0
20,uniform,cosine,4,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
20,uniform,cosine,4,0.8,0.85,1.0,0.0,0.0,0.0
20,uniform,cosine,4,0.9,0.85,1.0,0.0,0.0,0.0
20,uniform,cosine,5,0.1,0.5,0.21621621621621623,0.8888888888888888,0.34782608695652173,0.23520481704398008
