pca__n_components,knn__n_neighbors,knn__weights,knn__metric,threshold,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,mcc_mean,mcc_std
0.9,3,uniform,cosine,0.7000000000000001,0.5666666666666667,0.08240220541217404,0.7333333333333333,0.27888667551135854,0.22222222222222224,0.07856742013183861,0.3393939393939394,0.11862775230947505,0.18996763691864355,0.22979781944374428
0.9,3,uniform,cosine,0.8,0.5666666666666667,0.08240220541217404,0.7333333333333333,0.27888667551135854,0.22222222222222224,0.07856742013183861,0.3393939393939394,0.11862775230947505,0.18996763691864355,0.22979781944374428
0.9,3,uniform,cosine,0.9,0.5666666666666667,0.08240220541217404,0.7333333333333333,0.27888667551135854,0.22222222222222224,0.07856742013183861,0.3393939393939394,0.11862775230947505,0.18996763691864355,0.22979781944374428
0.9,3,uniform,euclidean,0.1,0.6666666666666667,0.055555555555555546,0.6187012987012988,0.03187246892844261,0.8666666666666666,0.14487116456005886,0.7184897025171624,0.06449688312960736,0.3803589473382029,0.14694864378340697
0.9,3,uniform,euclidean,0.2,0.6666666666666667,0.055555555555555546,0.6187012987012988,0.03187246892844261,0.8666666666666666,0.14487116456005886,0.7184897025171624,0.06449688312960736,0.3803589473382029,0.14694864378340697
0.9,3,uniform,euclidean,0.30000000000000004,0.6666666666666667,0.055555555555555546,0.6187012987012988,0.03187246892844261,0.8666666666666666,0.14487116456005886,0.7184897025171624,0.06449688312960736,0.3803589473382029,0.14694864378340697
0.9,3,uniform,euclidean,0.4,0.7333333333333333,0.04648111258522644,0.843939393939394,0.15869358754880197,0.6222222222222222,0.09938079899999064,0.7002240896358544,0.019708027372858254,0.5001694383123976,0.11988408279189086
0.9,3,uniform,euclidean,0.5,0.7333333333333333,0.04648111258522644,0.843939393939394,0.15869358754880197,0.6222222222222222,0.09938079899999064,0.7002240896358544,0.019708027372858254,0.5001694383123976,0.11988408279189086
0.9,3,uniform,euclidean,0.6,0.7333333333333333,0.04648111258522644,0.843939393939394,0.15869358754880197,0.6222222222222222,0.09938079899999064,0.7002240896358544,0.019708027372858254,0.5001694383123976,0.11988408279189086
0.9,3,uniform,euclidean,0.7000000000000001,0.6,0.07243558228002941,0.86,0.21908902300206642,0.26666666666666666,0.12668615834434868,0.3885514485514485,0.1488081252481266,0.28308136297943803,0.17436296735676235
0.9,3,uniform,euclidean,0.8,0.6,0.07243558228002941,0.86,0.21908902300206642,0.26666666666666666,0.12668615834434868,0.3885514485514485,0.1488081252481266,0.28308136297943803,0.17436296735676235
0.9,3,uniform,euclidean,0.9,0.6,0.07243558228002941,0.86,0.21908902300206642,0.26666666666666666,0.12668615834434868,0.3885514485514485,0.1488081252481266,0.28308136297943803,0.17436296735676235
0.9,5,distance,cosine,0.1,0.5444444444444445,0.06085806194501848,0.5267857142857142,0.036813443085872,0.9333333333333332,0.06085806194501847,0.672463768115942,0.03513827816971996,0.12416292650113965,0.17273274866244562
0.9,5,distance,cosine,0.2,0.5888888888888889,0.10829771494232181,0.5649350649350648,0.07765104378637273,0.7333333333333333,0.16850834320114558,0.6365217391304347,0.10802401189345662,0.19807295793268015,0.2476862724483511
0.9,5,distance,cosine,0.30000000000000004,0.6222222222222222,0.13263707095903693,0.6155555555555555,0.12701111480236066,0.6888888888888889,0.09296222517045283,0.6492397660818713,0.11091117746012864,0.24527518976109852,0.2663721117726824
0.9,5,distance,cosine,0.4,0.6555555555555556,0.14907119849998596,0.6559163059163059,0.16003099068632884,0.6444444444444445,0.18257418583505536,0.6472875816993464,0.16871971749969528,0.3116649413222138,0.2989911363002317
0.9,5,distance,cosine,0.5,0.6777777777777778,0.14380199006160876,0.7075396825396825,0.17204566328295565,0.6,0.16850834320114558,0.6469934640522876,0.16927038349342327,0.35978959643183916,0.2914524983529657
0.9,5,distance,cosine,0.6,0.7,0.16005400323208813,0.7678571428571429,0.22517000380211594,0.5777777777777777,0.16480441082434807,0.6576470588235294,0.18693079692059902,0.41406386870658113,0.33391702427603503
0.9,5,distance,cosine,0.7000000000000001,0.6777777777777778,0.13263707095903696,0.7933333333333333,0.21653842358548953,0.4666666666666666,0.16480441082434807,0.5853479853479854,0.1888732212227867,0.38701738365914623,0.2871063402123962
0.9,5,distance,cosine,0.8,0.6555555555555556,0.1326370709590369,0.78,0.22803508501982764,0.4222222222222222,0.16480441082434807,0.5446153846153846,0.18744817743774228,0.347553640673646,0.28965184870500577
0.9,5,distance,cosine,0.9,0.6333333333333334,0.0496903994999953,0.9,0.13693063937629152,0.31111111111111106,0.09296222517045284,0.45314685314685316,0.10306088630456248,0.355230349767249,0.10911968382539677
0.9,5,distance,euclidean,0.1,0.5666666666666667,0.060858061945018485,0.5375,0.03423265984407289,0.9111111111111111,0.1217161238900369,0.6754782608695653,0.060963902052748896,0.21213203435596428,0.19364916731037085
0.9,5,distance,euclidean,0.2,0.6555555555555556,0.09128709291752768,0.6147252747252747,0.05714074383243491,0.8222222222222222,0.1685083432011456,0.7000624089868941,0.09247105889816516,0.3451888973720115,0.2179090471789551
0.9,5,distance,euclidean,0.30000000000000004,0.7444444444444445,0.08425417160057279,0.7155411255411256,0.07006376821670261,0.8222222222222222,0.1685083432011456,0.758399964104635,0.08982548562030923,0.5120014086751127,0.17497272699090435
0.9,5,distance,euclidean,0.4,0.7444444444444445,0.07453559924999303,0.7784632034632034,0.1166094780683276,0.711111111111111,0.060858061945018485,0.7380392156862745,0.05944686079161543,0.49712824411171275,0.1513790126445078
0.9,5,distance,euclidean,0.5,0.711111111111111,0.07243558228002941,0.7964285714285715,0.1522460340215253,0.6,0.06085806194501846,0.677170868347339,0.06085188385697581,0.4436642414237152,0.16464677876718345
0.9,5,distance,euclidean,0.6,0.7,0.049690399499995284,0.825,0.13307266185559424,0.5333333333333334,0.04969039949999534,0.6407239819004525,0.03679746770914486,0.4344685687895845,0.12100234093872164
0.9,5,distance,euclidean,0.7000000000000001,0.6555555555555556,0.09128709291752768,0.8266666666666665,0.2046677524401167,0.4222222222222222,0.09296222517045284,0.5506959706959706,0.10409493363935435,0.36504896077669274,0.21218761013389165
0.9,5,distance,euclidean,0.8,0.6444444444444445,0.0633430791721743,0.8300000000000001,0.17175564037317667,0.37777777777777777,0.06085806194501844,0.5153846153846154,0.07715819640238222,0.349027251918813,0.1596002021294289
0.9,5,distance,euclidean,0.9,0.6222222222222222,0.09128709291752768,0.9,0.22360679774997896,0.26666666666666666,0.14907119849998596,0.39944055944055945,0.1962092463804936,0.33429705997221953,0.21550243246637713
0.9,5,uniform,cosine,0.1,0.5,0.039283710065919325,0.5007843137254901,0.022209723513167252,0.9555555555555555,0.060858061945018485,0.6564102564102564,0.022934030538459403,-0.018692885307269397,0.1408000637681259
0.9,5,uniform,cosine,0.2,0.5,0.039283710065919325,0.5007843137254901,0.022209723513167252,0.9555555555555555,0.060858061945018485,0.6564102564102564,0.022934030538459403,-0.018692885307269397,0.1408000637681259
0.9,5,uniform,cosine,0.30000000000000004,0.5777777777777777,0.10092167846991641,0.5733766233766233,0.10825865281005301,0.6888888888888889,0.1217161238900369,0.620306905370844,0.08411087772985865,0.16568708277440405,0.208043603241093
0.9,5,uniform,cosine,0.4,0.5777777777777777,0.10092167846991641,0.5733766233766233,0.10825865281005301,0.6888888888888889,0.1217161238900369,0.620306905370844,0.08411087772985865,0.16568708277440405,0.208043603241093
0.9,5,uniform,cosine,0.5,0.7,0.16005400323208813,0.7849999999999999,0.22332711434127292,0.5555555555555556,0.17568209223157663,0.6469327731092437,0.19076576532261483,0.42010836358432346,0.3325545026975593
0.9,5,uniform,cosine,0.6,0.7,0.16005400323208813,0.7849999999999999,0.22332711434127292,0.5555555555555556,0.17568209223157663,0.6469327731092437,0.19076576532261483,0.42010836358432346,0.3325545026975593
0.9,5,uniform,cosine,0.7000000000000001,0.6333333333333334,0.1009216784699164,0.7833333333333333,0.21730674684008833,0.37777777777777777,0.12668615834434868,0.5033699633699633,0.14614567531577344,0.3140701541507881,0.2336660025324676
0.9,5,uniform,cosine,0.8,0.6333333333333334,0.1009216784699164,0.7833333333333333,0.21730674684008833,0.37777777777777777,0.12668615834434868,0.5033699633699633,0.14614567531577344,0.3140701541507881,0.2336660025324676
0.9,5,uniform,cosine,0.9,0.5555555555555556,0.03928371006591931,0.9333333333333332,0.14907119849998604,0.13333333333333333,0.09296222517045283,0.2193939393939394,0.14376544513184578,0.19753916783318515,0.13206122340094312
0.9,5,uniform,euclidean,0.1,0.5666666666666667,0.060858061945018485,0.5375,0.03423265984407289,0.9111111111111111,0.1217161238900369,0.6754782608695653,0.060963902052748896,0.21213203435596428,0.19364916731037085
0.9,5,uniform,euclidean,0.2,0.5666666666666667,0.060858061945018485,0.5375,0.03423265984407289,0.9111111111111111,0.1217161238900369,0.6754782608695653,0.060963902052748896,0.21213203435596428,0.19364916731037085
0.9,5,uniform,euclidean,0.30000000000000004,0.6888888888888889,0.06334307917217433,0.6596320346320346,0.040764391702703906,0.7777777777777778,0.1756820922315766,0.7075021312872976,0.08681193368450883,0.4006294453170529,0.14651286300918331
0.9,5,uniform,euclidean,0.4,0.6888888888888889,0.06334307917217433,0.6596320346320346,0.040764391702703906,0.7777777777777778,0.1756820922315766,0.7075021312872976,0.08681193368450883,0.4006294453170529,0.14651286300918331
0.9,5,uniform,euclidean,0.5,0.7,0.04969039949999533,0.8076190476190476,0.13047966627278595,0.5555555555555556,0.11111111111111112,0.6456959706959707,0.0674200427846834,0.4303289265205822,0.11283888053724393
0.9,5,uniform,euclidean,0.6,0.7,0.04969039949999533,0.8076190476190476,0.13047966627278595,0.5555555555555556,0.11111111111111112,0.6456959706959707,0.0674200427846834,0.4303289265205822,0.11283888053724393
0.9,5,uniform,euclidean,0.7000000000000001,0.611111111111111,0.06804138174397711,0.8099999999999999,0.2073644135332772,0.3333333333333333,0.0785674201318386,0.4593206793206793,0.08200965861533312,0.28802648635465633,0.1732727803789915
0.9,5,uniform,euclidean,0.8,0.611111111111111,0.06804138174397711,0.8099999999999999,0.2073644135332772,0.3333333333333333,0.0785674201318386,0.4593206793206793,0.08200965861533312,0.28802648635465633,0.1732727803789915
0.9,5,uniform,euclidean,0.9,0.5666666666666667,0.07243558228002941,0.9,0.22360679774997896,0.15555555555555553,0.12668615834434865,0.2490909090909091,0.19043230505856235,0.20866052222591294,0.2037936834974352
0.9,7,distance,cosine,0.1,0.5222222222222223,0.030429030972509277,0.512549019607843,0.01723929775712414,0.9333333333333332,0.06085806194501847,0.6611282051282051,0.021944883441709515,0.07832136470726378,0.11222140034987288
0.9,7,distance,cosine,0.2,0.5888888888888889,0.12789849370245931,0.5667099567099567,0.10230042685887093,0.7777777777777778,0.1756820922315766,0.6517369510733355,0.11436819684822978,0.2079893497952925,0.2844614612868487
0.9,7,distance,cosine,0.30000000000000004,0.6333333333333334,0.14487116456005886,0.6176767676767676,0.13290123587112285,0.7333333333333333,0.12668615834434865,0.6688888888888889,0.12482085928874329,0.27221213964985225,0.29340655950821676
0.9,7,distance,cosine,0.4,0.6333333333333333,0.1337954953199144,0.6368686868686868,0.14046851945784042,0.6444444444444445,0.12171612389003691,0.6389542483660131,0.1263633836558297,0.2677903899474747,0.26764123079133795
0.9,7,distance,cosine,0.5,0.711111111111111,0.15908690070307055,0.775,0.223606797749979,0.6,0.16850834320114558,0.6738235294117647,0.18689897906008587,0.43513024193079,0.33153883601695033
0.9,7,distance,cosine,0.6,0.6888888888888889,0.11520245196293175,0.8071428571428572,0.18830609037805812,0.5111111111111111,0.12668615834434868,0.6201648351648352,0.14214844286590614,0.4100768003767132,0.24753745922489814
0.9,7,distance,cosine,0.7000000000000001,0.7,0.0929622251704528,0.9,0.14907119849998599,0.4666666666666666,0.16480441082434807,0.5958041958041959,0.16194545378785347,0.4604578873582435,0.1791540770816974
0.9,7,distance,cosine,0.8,0.6888888888888889,0.09296222517045286,0.9099999999999999,0.12449899597988735,0.4222222222222222,0.16480441082434807,0.5623976023976024,0.16509291143328828,0.446909620256944,0.1746162594185936
0.9,7,distance,cosine,0.9,0.6,0.0464811125852264,0.8833333333333332,0.1624465724134828,0.2444444444444444,0.09296222517045284,0.3717016317016317,0.11784497496796528,0.291927010308395,0.11332191571422706
0.9,7,distance,euclidean,0.1,0.5333333333333334,0.04969039949999534,0.5183823529411764,0.027756744247318922,0.9333333333333332,0.09938079899999064,0.6655340022296544,0.043494946916751064,0.11921780312592137,0.16789811382272138
0.9,7,distance,euclidean,0.2,0.6444444444444445,0.049690399499995284,0.6023626373626374,0.058816669925727975,0.9111111111111111,0.09296222517045283,0.7199534012897857,0.015242660936008455,0.35873716447331105,0.06408655088697003
0.9,7,distance,euclidean,0.30000000000000004,0.7333333333333333,0.07243558228002946,0.6994949494949495,0.060868539359565405,0.8222222222222222,0.12668615834434868,0.7526984126984126,0.07382573639999301,0.4818563840490763,0.15646928714674102
0.9,7,distance,euclidean,0.4,0.7444444444444445,0.11520245196293176,0.7506060606060606,0.14565012104152988,0.7555555555555555,0.09296222517045283,0.7501135190918473,0.10967260356854225,0.4928138889424158,0.23112041359510488
0.9,7,distance,euclidean,0.5,0.6666666666666667,0.055555555555555546,0.7595238095238095,0.159308223194298,0.5333333333333334,0.04969039949999534,0.6167043740573153,0.03235647879768437,0.35900446589895046,0.1417732274996512
0.9,7,distance,euclidean,0.6,0.6555555555555556,0.07243558228002941,0.805,0.19397164741270823,0.4444444444444445,0.07856742013183862,0.5638009049773756,0.07788451437213219,0.3577581407513021,0.18392953059907413
0.9,7,distance,euclidean,0.7000000000000001,0.6777777777777778,0.07243558228002944,0.86,0.1422048600513436,0.4222222222222222,0.12171612389003693,0.5604395604395604,0.13135839616879932,0.41232497814166813,0.16145828899201717
0.9,7,distance,euclidean,0.8,0.6222222222222222,0.08240220541217404,0.9,0.22360679774997896,0.26666666666666666,0.12668615834434865,0.40489510489510494,0.16318597991938968,0.33776857210227085,0.20327090557569413
0.9,7,distance,euclidean,0.9,0.6111111111111112,0.06804138174397716,1.0,0.0,0.22222222222222224,0.13608276348795434,0.34853146853146855,0.17013973079936104,0.3453401030168125,0.11943869848116855
0.9,7,uniform,cosine,0.1,0.5111111111111111,0.060858061945018506,0.5066176470588235,0.03373549925574842,0.9777777777777779,0.049690399499995354,0.667076923076923,0.03699138979725081,0.022203553111388163,0.21293105724501155
0.9,7,uniform,cosine,0.2,0.5111111111111111,0.1438019900616087,0.5141176470588235,0.0984344972553011,0.8,0.12171612389003691,0.6230769230769231,0.09880269151133451,-0.013854700249054663,0.35436852648805217
0.9,7,uniform,cosine,0.30000000000000004,0.6666666666666667,0.11785113019775792,0.651010101010101,0.11126023051382922,0.7333333333333333,0.12668615834434865,0.6874853801169591,0.10914981833509414,0.3388788063165189,0.2375866893357505
0.9,7,uniform,cosine,0.4,0.6666666666666667,0.11785113019775792,0.651010101010101,0.11126023051382922,0.7333333333333333,0.12668615834434865,0.6874853801169591,0.10914981833509414,0.3388788063165189,0.2375866893357505
0.9,7,uniform,cosine,0.5,0.6666666666666667,0.1111111111111111,0.7916666666666667,0.22438186696393764,0.48888888888888893,0.09938079899999067,0.5969144580909287,0.12024263052772506,0.3699414950623804,0.25410054294852785
0.9,7,uniform,cosine,0.6,0.6555555555555556,0.07243558228002941,0.8833333333333332,0.1624465724134828,0.37777777777777777,0.12668615834434868,0.5145587745587745,0.12849515568488004,0.3847808322694428,0.1551757609854758
0.9,7,uniform,cosine,0.7000000000000001,0.6555555555555556,0.07243558228002941,0.8833333333333332,0.1624465724134828,0.37777777777777777,0.12668615834434868,0.5145587745587745,0.12849515568488004,0.3847808322694428,0.1551757609854758
0.9,7,uniform,cosine,0.8,0.6222222222222222,0.09128709291752768,0.9333333333333332,0.14907119849998599,0.26666666666666666,0.16850834320114555,0.38974358974358975,0.23995260325326967,0.31560417466495017,0.22907778842938167
0.9,7,uniform,cosine,0.9,0.5333333333333334,0.049690399499995354,1.0,0.0,0.06666666666666667,0.09938079899999065,0.11272727272727275,0.1648440284602638,0.11921780312592137,0.16789811382272138
0.9,7,uniform,euclidean,0.1,0.5444444444444445,0.04648111258522642,0.5250490196078431,0.02619707091286517,0.9555555555555555,0.060858061945018485,0.677128205128205,0.030272920310766362,0.14903204282591856,0.15410467440156936
0.9,7,uniform,euclidean,0.2,0.6222222222222222,0.024845199749997618,0.5777380952380952,0.014480321309122229,0.9111111111111111,0.09296222517045283,0.7055942028985507,0.031194722166278332,0.31419834606271924,0.08632742187444982
0.9,7,uniform,euclidean,0.30000000000000004,0.6888888888888889,0.08425417160057275,0.664949494949495,0.08412965103849407,0.7777777777777778,0.0785674201318386,0.7152046783625731,0.07191318211883567,0.3853098450756308,0.1684024857756011
0.9,7,uniform,euclidean,0.4,0.6888888888888889,0.08425417160057275,0.664949494949495,0.08412965103849407,0.7777777777777778,0.0785674201318386,0.7152046783625731,0.07191318211883567,0.3853098450756308,0.1684024857756011
0.9,7,uniform,euclidean,0.5,0.6444444444444445,0.07453559924999295,0.7392857142857142,0.17559019363214234,0.48888888888888893,0.060858061945018485,0.5807239819004525,0.06596620198072888,0.3158393278442026,0.17868035105579452
0.9,7,uniform,euclidean,0.6,0.6222222222222222,0.06085806194501843,0.8133333333333332,0.1849924923401548,0.3333333333333333,0.07856742013183861,0.4666666666666666,0.0900365257199478,0.30792746557134715,0.1596650836927177
0.9,7,uniform,euclidean,0.7000000000000001,0.6222222222222222,0.06085806194501843,0.8133333333333332,0.1849924923401548,0.3333333333333333,0.07856742013183861,0.4666666666666666,0.0900365257199478,0.30792746557134715,0.1596650836927177
0.9,7,uniform,euclidean,0.8,0.5777777777777777,0.06334307917217431,0.9,0.22360679774997896,0.17777777777777776,0.09938079899999064,0.2890909090909091,0.13912358499128194,0.25716764723317953,0.16731038887818955
0.9,7,uniform,euclidean,0.9,0.5222222222222223,0.04969039949999534,1.0,0.0,0.04444444444444444,0.09938079899999065,0.07272727272727272,0.16262312563634834,0.07071067811865475,0.15811388300841897
0.9,9,distance,cosine,0.1,0.5333333333333334,0.030429030972509246,0.5184313725490196,0.01690146034471371,0.9777777777777779,0.04969039949999535,0.676923076923077,0.014044168141158104,0.12682848971453037,0.12190360128951065
0.9,9,distance,cosine,0.2,0.6,0.0464811125852264,0.5698160173160173,0.04002866967212028,0.8444444444444444,0.1266861583443487,0.676463768115942,0.04679808662299343,0.2451456273688472,0.10958903963284276
0.9,9,distance,cosine,0.30000000000000004,0.6444444444444445,0.10092167846991637,0.6256721056721057,0.09939351906430009,0.7555555555555555,0.09296222517045283,0.6815250246829194,0.08201522102295064,0.29771243702908257,0.2037598771185801
0.9,9,distance,cosine,0.4,0.6555555555555556,0.12044157438154886,0.6698412698412699,0.1255311215764958,0.6222222222222222,0.12668615834434865,0.643171654626763,0.12261472960573352,0.3127886646030219,0.24106287809145688
0.9,9,distance,cosine,0.5,0.6888888888888889,0.12789849370245934,0.7275396825396825,0.14568021872405337,0.6,0.16850834320114558,0.6527077497665733,0.15901965279877583,0.38459654334968085,0.25633626025675293
0.9,9,distance,cosine,0.6,0.6888888888888889,0.09296222517045286,0.8178571428571428,0.17239311980210242,0.5111111111111111,0.12668615834434865,0.6180316742081449,0.12098138901750914,0.4148758068105427,0.20212390917607956
0.9,9,distance,cosine,0.7000000000000001,0.7,0.0929622251704528,0.9,0.14907119849998599,0.4666666666666666,0.16480441082434807,0.5958041958041959,0.16194545378785347,0.4604578873582435,0.1791540770816974
0.9,9,distance,cosine,0.8,0.6777777777777778,0.09938079899999067,0.9,0.13693063937629152,0.4,0.16850834320114555,0.5404195804195805,0.17080582415783707,0.4259410278859038,0.1913391180528222
0.9,9,distance,cosine,0.9,0.5888888888888889,0.06334307917217433,0.9333333333333332,0.14907119849998604,0.2,0.12171612389003691,0.31212121212121213,0.1860615931273788,0.2606783150372983,0.18197273323825025
0.9,9,distance,euclidean,0.1,0.5333333333333334,0.049690399499995354,0.5184313725490196,0.02679897970709004,0.9555555555555555,0.060858061945018485,0.6717948717948719,0.03343180720616742,0.12682848971453037,0.2104097258047601
0.9,9,distance,euclidean,0.2,0.6222222222222222,0.024845199749997597,0.575952380952381,0.015930822319429775,0.9333333333333332,0.09938079899999064,0.710463768115942,0.031155105869152936,0.33145677579888916,0.08316573192900983
0.9,9,distance,euclidean,0.30000000000000004,0.711111111111111,0.060858061945018485,0.6584615384615384,0.05068265943430129,0.888888888888889,0.11111111111111113,0.7536363636363637,0.05496054181887946,0.4641907219004035,0.12815206939887297
0.9,9,distance,euclidean,0.4,0.711111111111111,0.11385500851066215,0.735,0.15968719422671313,0.6888888888888889,0.09296222517045284,0.7075077399380805,0.11057565501234787,0.4278729643434679,0.23504641471595755
0.9,9,distance,euclidean,0.5,0.7,0.09296222517045283,0.7666666666666667,0.15756392000990865,0.6,0.06085806194501846,0.6698039215686274,0.08883889405266898,0.414587698595499,0.20174700932644607
0.9,9,distance,euclidean,0.6,0.6444444444444445,0.09296222517045284,0.7516666666666667,0.19368502494743595,0.4222222222222222,0.18257418583505536,0.5247066658831365,0.19504260298443168,0.32032760122669696,0.2140964653256783
0.9,9,distance,euclidean,0.7000000000000001,0.6666666666666667,0.07856742013183855,0.95,0.1118033988749895,0.3555555555555555,0.14487116456005886,0.5015384615384615,0.1812514027695156,0.4226728636846607,0.15340567908835248
0.9,9,distance,euclidean,0.8,0.5888888888888889,0.08425417160057277,0.9333333333333332,0.14907119849998604,0.2,0.16480441082434807,0.30247086247086247,0.22616234639221158,0.2559365395908883,0.20263419988953063
0.9,9,distance,euclidean,0.9,0.6,0.08240220541217401,1.0,0.0,0.2,0.16480441082434807,0.3085314685314685,0.22759761608950543,0.2968329780095459,0.19620698952634993
0.9,9,uniform,cosine,0.1,0.5222222222222223,0.04969039949999535,0.5125,0.027950849718747367,1.0,0.0,0.6773333333333333,0.023851391759997762,0.07071067811865475,0.15811388300841897
0.9,9,uniform,cosine,0.2,0.5111111111111111,0.09128709291752768,0.5113122171945701,0.06000808692251061,0.9333333333333332,0.060858061945018485,0.6582750582750583,0.04631602501452606,-0.022593409261008113,0.25177186428138215
0.9,9,uniform,cosine,0.30000000000000004,0.5555555555555556,0.11111111111111112,0.5417366946778712,0.07911243910417831,0.8444444444444444,0.09938079899999068,0.6568740245261984,0.07389558493888596,0.0992260275334246,0.275338564481185
0.9,9,uniform,cosine,0.4,0.5888888888888889,0.06334307917217434,0.5924242424242424,0.06779139057022923,0.6,0.06085806194501843,0.593890608875129,0.04990992044359555,0.17890150105858585,0.12655965855383
0.9,9,uniform,cosine,0.5,0.7,0.0633430791721743,0.8516666666666668,0.15683501593146285,0.5111111111111111,0.06085806194501847,0.6312001723766429,0.05880016236844556,0.4443623358159054,0.15307188144348519
0.9,9,uniform,cosine,0.6,0.6666666666666667,0.06804138174397717,0.885,0.16918924315688633,0.4222222222222222,0.14487116456005888,0.5475171886936593,0.12856078378228614,0.4033303321113757,0.14551644157238738
0.9,9,uniform,cosine,0.7000000000000001,0.6333333333333334,0.1009216784699164,0.95,0.1118033988749895,0.28888888888888886,0.2018433569398328,0.4078921078921079,0.2615212131296837,0.3376403801903397,0.22969481076450685
0.9,9,uniform,cosine,0.8,0.5888888888888889,0.08425417160057279,1.0,0.0,0.17777777777777776,0.16850834320114555,0.2758041958041958,0.22945035285152254,0.27462942489815767,0.19445741142879522
0.9,9,uniform,cosine,0.9,0.5111111111111111,0.024845199749997684,1.0,0.0,0.02222222222222222,0.049690399499995326,0.04,0.0894427190999916,0.048507125007266595,0.10846522890932808
0.9,9,uniform,euclidean,0.1,0.5222222222222223,0.04969039949999535,0.5125,0.027950849718747367,1.0,0.0,0.6773333333333333,0.023851391759997762,0.07071067811865475,0.15811388300841897
0.9,9,uniform,euclidean,0.2,0.5444444444444445,0.060858061945018506,0.5260504201680672,0.03594831871631504,0.9555555555555555,0.060858061945018485,0.6775919732441471,0.0348051123498266,0.15046649839701806,0.21995559402770998
0.9,9,uniform,euclidean,0.30000000000000004,0.6444444444444445,0.0304290309725092,0.5964102564102565,0.013488983012884745,0.888888888888889,0.11111111111111113,0.7121212121212122,0.04251883394061297,0.34758718311171455,0.10664004906104291
0.9,9,uniform,euclidean,0.4,0.6444444444444445,0.030429030972509197,0.6218181818181818,0.01991718390927874,0.7333333333333333,0.06085806194501848,0.6726315789473685,0.03747575393456399,0.29457175672733993,0.06478184804054889
0.9,9,uniform,euclidean,0.5,0.6666666666666666,0.10393492741038726,0.7528571428571429,0.17939808658229262,0.5111111111111111,0.12668615834434868,0.6033193277310924,0.12811960622972193,0.35627464031850786,0.22655128739958041
0.9,9,uniform,euclidean,0.6,0.6222222222222222,0.09938079899999064,0.7366666666666667,0.19593082679580798,0.3555555555555555,0.16480441082434805,0.4707958707958708,0.19016307581324676,0.27944459622350265,0.22599960340513464
0.9,9,uniform,euclidean,0.7000000000000001,0.5888888888888889,0.06334307917217433,0.9333333333333332,0.14907119849998604,0.2,0.12171612389003691,0.31212121212121213,0.1860615931273788,0.2606783150372983,0.18197273323825025
0.9,9,uniform,euclidean,0.8,0.5444444444444445,0.07243558228002943,1.0,0.0,0.08888888888888888,0.14487116456005886,0.13999999999999999,0.21908902300206645,0.1379498441072582,0.20228243371934235
0.9,9,uniform,euclidean,0.9,0.5111111111111111,0.024845199749997673,1.0,0.0,0.02222222222222222,0.049690399499995326,0.04,0.0894427190999916,0.048507125007266595,0.10846522890932808
0.9,11,distance,cosine,0.1,0.5111111111111111,0.04648111258522645,0.5066666666666666,0.025588047478838936,0.9555555555555555,0.060858061945018485,0.6615384615384615,0.028088336282316256,0.0298142396999972,0.18400056834240158
0.9,11,distance,cosine,0.2,0.5666666666666667,0.04648111258522644,0.5417156862745098,0.03211644848011343,0.888888888888889,0.11111111111111113,0.6708673355629877,0.04115311976571348,0.1961724949050217,0.1315133723269602
0.9,11,distance,cosine,0.30000000000000004,0.6222222222222222,0.09128709291752765,0.5981818181818181,0.07877622291403913,0.7777777777777778,0.11111111111111109,0.6730827067669173,0.07529599591419049,0.2591220935420503,0.18350556777002372
0.9,11,distance,cosine,0.4,0.6777777777777778,0.08240220541217401,0.6908369408369408,0.09128124768311692,0.6666666666666666,0.0785674201318386,0.6750653594771242,0.0701986723757292,0.3583889580454797,0.16386731678804947
0.9,11,distance,cosine,0.5,0.7,0.15515822270854376,0.773968253968254,0.21430805292146435,0.5777777777777777,0.16480441082434807,0.6568253968253968,0.18129219172526229,0.41637167829664934,0.32177250317804973
0.9,11,distance,cosine,0.6,0.6888888888888889,0.11520245196293175,0.8571428571428571,0.2020305089104422,0.48888888888888893,0.16850834320114558,0.6005844155844156,0.17288166861827825,0.42733523011288305,0.23791202155805452
0.9,11,distance,cosine,0.7000000000000001,0.711111111111111,0.08240220541217404,0.9266666666666665,0.10110500592068736,0.4666666666666666,0.16480441082434807,0.6034232434232434,0.15914351462041793,0.4877382760326654,0.14313884593416956
0.9,11,distance,cosine,0.8,0.6888888888888889,0.09296222517045286,0.9099999999999999,0.12449899597988735,0.4222222222222222,0.16480441082434807,0.5623976023976024,0.16509291143328828,0.446909620256944,0.1746162594185936
0.9,11,distance,cosine,0.9,0.6,0.10686324478706304,0.8666666666666666,0.18257418583505536,0.24444444444444446,0.19876159799998133,0.34891774891774896,0.25295243192367545,0.25437389210785766,0.24006740935064946
0.9,11,distance,euclidean,0.1,0.5111111111111111,0.060858061945018506,0.5066176470588235,0.03373549925574842,0.9777777777777779,0.049690399499995354,0.667076923076923,0.036991389797250786,0.022203553111388163,0.21293105724501155
0.9,11,distance,euclidean,0.2,0.5666666666666667,0.024845199749997687,0.5386236802413273,0.013854705710032252,0.9333333333333332,0.09938079899999064,0.6815291375291375,0.031516572153191515,0.22234611475102684,0.0909188136553473
